model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,200,12,Non-random,6.25014354148233,1.0685210312076,0.443922989639962,0.00136304166666667
4,200,12,CountSketch,5.85491906499602,1.03753957485301,0.443086057596258,0.000923583333333333
4,200,12,SIGN Bidirectional,5.78350877080782,1.11171415649028,0.435215649075613,0.001145375
4,200,13,Random Projection,6.02042423014236,0.947308909995477,0.501092454069492,0.001112125
4,200,13,Random Sampling,7.45770224838369,1.0052012663953,0.501668793079868,0.00222283333333333
4,200,13,Non-random,6.31686601368315,1.0067842605156,0.501401723281395,0.00153129166666667
4,200,13,CountSketch,6.08919772532591,1.33695160560832,0.497621551910091,0.00142870833333333
4,200,13,SIGN Bidirectional,6.09808782300308,0.930800542740841,0.494193191683744,0.00126833333333333
4,200,14,Random Projection,6.01595383897701,0.509950248756219,0.537509804376981,0.000880333333333333
4,200,14,Random Sampling,5.91705735969895,0.809814563545907,0.548020972311713,0.001628125
4,200,14,Non-random,6.09761917352628,0.509950248756219,0.537140468465083,0.001086875
4,200,14,CountSketch,5.99569573933284,0.449796472184532,0.531607559522885,0.000792458333333333
4,200,14,SIGN Bidirectional,5.8413544692482,0.464947987336047,0.533186894994633,0.00093075
4,200,15,Random Projection,5.97836947162082,0.676164631388512,0.543948215565378,0.00106283333333333
4,200,15,Random Sampling,6.4962216579296,0.826775214834916,0.525953285639543,0.00195529166666667
4,200,15,Non-random,6.04878659710791,0.526232473993668,0.54400371336434,0.001355375
4,200,15,CountSketch,5.97090788161021,0.63048394391678,0.535186942386721,0.00109020833333333
4,200,15,SIGN Bidirectional,5.91669391498666,0.614427860696517,0.527392200703775,0.001334375
4,200,16,Random Projection,5.71379525940096,0.838986883763003,0.46845605657788,0.00117341666666667
4,200,16,Random Sampling,6.86764400348099,1.17005879692447,0.507362606927592,0.00202054166666667
4,200,16,Non-random,5.94576225575758,0.644957033016735,0.471485272121849,0.00138054166666667
4,200,16,CountSketch,5.49210499585101,0.854364540931705,0.479601065669034,0.001177
4,200,16,SIGN Bidirectional,5.6680882008091,0.900949796472185,0.474341454304851,0.0015155
4,200,17,Random Projection,5.27727545947704,0.374265038444143,0.53357452923273,0.000977416666666667
4,200,17,Random Sampling,5.82346406507809,0.554726368159204,0.52430760472415,0.00159016666666667
4,200,17,Non-random,5.57360970207488,0.374265038444143,0.533538020425746,0.00135620833333333
4,200,17,CountSketch,5.15323715151722,0.359339665309815,0.532633731318456,0.00103291666666667
4,200,17,SIGN Bidirectional,5.15263779222291,0.419493441881502,0.538331840893005,0.000964583333333333
4,200,18,Random Projection,5.71552738158262,0.809814563545907,0.473633094512015,0.00107925
4,200,18,Random Sampling,6.83118683537369,1.09294436906377,0.494324052002895,0.001738875
4,200,18,Non-random,5.91968564345245,0.779059249208503,0.476858229242469,0.00132641666666667
4,200,18,CountSketch,5.60417272951318,0.704884667571235,0.465376491478455,0.00090425
4,200,18,SIGN Bidirectional,5.57314966586204,0.809362279511533,0.477791756361258,0.00136433333333333
4,200,19,Random Projection,5.70280261504186,1.60425146992311,0.486801263887516,0.00113791666666667
4,200,19,Random Sampling,7.81523144290103,1.56060606060606,0.459454839851116,0.001896125
4,200,19,Non-random,5.99368125690358,1.2910447761194,0.488755733322102,0.00203970833333333
4,200,19,CountSketch,5.72668631720224,1.42424242424242,0.49115539805335,0.00164975
4,200,19,SIGN Bidirectional,5.85395269396894,1.39687924016282,0.501528020063169,0.00185675
4,200,20,Random Projection,6.45134657126157,0.314337403889643,0.506358880667078,0.000939375
4,200,20,Random Sampling,6.52808354233296,0.46472184531886,0.486521751418447,0.001545625
4,200,20,Non-random,6.56529490659727,0.388738127544098,0.482037785887608,0.00112925
4,200,20,CountSketch,6.42793881654574,0.344188150158299,0.509178821692649,0.000903208333333333
4,200,20,SIGN Bidirectional,6.32526323857757,0.464269561284487,0.48411593483484,0.00124604166666667
4,400,1,Random Projection,7.90800326641862,0.412355515654809,0.444522002168931,0.00212716666666667
