rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.37730841699999473,0.05596133300002748,0,0.0,14.9784,32.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0296,0.913139854650016,0.860334976685383,0.016768833000014638,0.203643374999956,0.00038070899995545915,0.07123924999996234,0.27527024999994865,0.9999778314954414,0.685804704022524,0.708533083999896,2.823424999999588,0.2939146250000704,20.926477432250977,786.25,786.25,0.0,,,,,,,,,,,,,0.0006057500000906657,163.0,17.0,45.0,0.0,0.0017929589999994278,0.0736933330000511,0.10118158299997049,0.013150750000022526,0.012881458000038037,0.0002639160001081109
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3733868330000405,0.055943624999940766,0,0.0,15.0558,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0164,0.9513959994664825,0.9138735337881784,0.01699812499998643,0.053848832999960905,0.00012249999997493433,0.07303820800007088,0.1270161669999652,1.0,0.6917465179716137,0.556339998999988,1.3798190000006798,0.1460492080000222,5.359718322753906,786.25,786.25,0.0,,,,,,,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3733868330000405,0.055943624999940766,0,0.0,15.0558,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.027,0.9206178938214007,0.8701491392136248,0.01688154199996461,0.20853520799994385,0.00033333399994717183,0.06747395900003994,0.2763489170000639,0.9999779532903862,0.6867462124765603,0.7056729589999122,3.0301110000000335,0.29516708400001335,27.074023246765137,786.25,786.25,0.0,0.00910179100003461,0.08021466699995017,0.09791937500006043,0.012004374999946776,0.009019332999969265,0.00021275000005971378,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3733868330000405,0.055943624999940766,0,0.0,15.0558,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0572,0.8356948065930131,0.7648958011023745,0.016862292000041634,0.08789145799994458,0.00010704199996780517,0.07978679099994679,0.1677898750000395,1.0627813320533208,0.7967280069431745,0.5971157489998404,1.8850270000002638,0.18653841699995155,6.991501808166504,786.25,786.25,0.0,,,,,,,0.00622516699991138,0.0816392919999771,79952.0,56138.0,0.7,108822.0,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3733868330000405,0.055943624999940766,0,0.0,15.0558,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0242,0.9286884628610697,0.8815269830088859,0.01754258400001163,0.21519150000005993,0.00022750000005089532,0.06837066599996433,0.28379437500007043,0.9999767551381762,0.6863993907569501,0.7131201240000564,2.982876000000033,0.30322175000003426,20.934648513793945,786.25,786.7109375,0.4609375,,,,,,,,,,,,,0.0006191250000711079,163.0,13.0,52.0,0.0,0.0018045000000483924,0.09315700000001925,0.09823558300001878,0.01236645899996347,0.008762250000017957,0.00019162500007041672
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3847609580000153,0.056160209000040595,0,0.0,15.33,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0192,0.9432344924311228,0.9020742011299401,0.01720945900001425,0.05293479199997364,0.00014874999999392458,0.07144749999997657,0.1245381249999582,0.9999999999999996,0.6899779057420302,0.565452209,1.4318109999994704,0.1438069580000274,5.45330810546875,786.7109375,786.7109375,0.0,,,,,,,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3847609580000153,0.056160209000040595,0,0.0,15.33,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0246,0.9275448881786247,0.8795890948714324,0.01701554099997793,0.21496545900004094,0.00023170800000116287,0.06577416599998287,0.2809759169999779,0.9999819816495588,0.6830620683742555,0.7218925000000809,3.1410070000001724,0.29991020800002843,27.105219841003418,786.7109375,786.7109375,0.0,0.00930716699997447,0.08654712499992456,0.0965082910000774,0.012950499999988097,0.009409750000031636,0.00020554100001390907,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3847609580000153,0.056160209000040595,0,0.0,15.33,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0562,0.8384731294697135,0.7681822535769156,0.01704304100007903,0.08744129200010775,0.00010945799999717565,0.0779090419999875,0.16546412499997132,1.0594649132014369,0.7872596702819514,0.6063809590001483,1.9282380000004196,0.18448095899998407,7.075065612792969,786.7109375,786.72265625,0.01171875,,,,,,,0.0063362079999933485,0.08108354099999815,81315.0,56582.0,0.7,109686.0,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3847609580000153,0.056160209000040595,0,0.0,15.33,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0242,0.9286831384636968,0.8812905437532906,0.01717812499998672,0.20504762500002016,0.00023108299990326486,0.06876199999999244,0.2740452919999825,0.9999798303786176,0.68375456731905,0.7149618749999718,3.023823999999877,0.29317791699997997,20.965845108032227,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006150420000494705,163.0,19.0,43.0,0.0,0.0018120419999831938,0.08357270900000913,0.09708200000000033,0.012646458999938659,0.009064042000090922,0.00020504200006143947
4.0,8,420260514,5000,3,3,25104,154926,0.00619704,0.3727374579999605,0.0547121669999342,0,0.0,15.0624,30.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0144,0.9572657004970396,0.9227707944815413,0.017162999999982276,0.0545606250000219,0.00012812500006020855,0.06517120900002737,0.11986675000002833,0.9999999999999999,0.6974514947129944,0.5473095840000042,1.3241809999999532,0.13910220799994022,5.3604736328125,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
4.0,8,420260514,5000,3,3,25104,154926,0.00619704,0.3727374579999605,0.0547121669999342,0,0.0,15.0624,30.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0192,0.9432174819769599,0.9025190647573705,0.01822887499997705,0.20566899999994348,0.0002297080000062124,0.06487029100003383,0.27077362500006075,0.9999801979805512,0.6925067304327485,0.6982186239998782,3.0269570000000385,0.29090037499997834,27.074275016784668,786.72265625,786.72265625,0.0,0.009152916999937588,0.07734079199997268,0.09778595800003131,0.011841000000003987,0.009276959000089846,0.00023312499990879587,,,,,,,,,,,,,,,,,
4.0,8,420260514,5000,3,3,25104,154926,0.00619704,0.3727374579999605,0.0547121669999342,0,0.0,15.0624,30.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0478,0.8617526168318621,0.7959875104778726,0.021068250000098487,0.08849991699992188,0.00022520800007441721,0.07591804200001206,0.16465037499995105,1.0638470010523604,0.8003844746465439,0.5920927919999031,1.9675750000005792,0.18761908300007235,6.982632637023926,786.72265625,786.72265625,0.0,,,,,,,0.00669745800007604,0.0817768749999459,79963.0,56019.0,0.7,108546.0,,,,,,,,,,,
4.0,8,420260514,5000,3,3,25104,154926,0.00619704,0.3727374579999605,0.0547121669999342,0,0.0,15.0624,30.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0194,0.9426393745636767,0.9012100677856251,0.01934783299998344,0.19424274999994395,0.00022104100003161875,0.06665337500010082,0.26112175000002935,0.9999703232111371,0.6921588076680587,0.6885667909999711,2.9776840000004086,0.2833893340000486,20.934900283813477,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006161249999649954,163.0,18.0,48.0,0.0,0.0017880410000543634,0.07119937500010565,0.10066779199996745,0.011986458000023958,0.007744834000050105,0.00019566699995721137
4.0,9,420260515,5000,3,3,25092,154924,0.00619696,0.3733453749999853,0.054568584000094233,0,0.0,15.0552,35.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0172,0.9490430459562914,0.9109119739351628,0.017045040999960293,0.05290279100006501,0.00013508300003195473,0.0692580420000013,0.12230312500003038,1.0000000000000007,0.6914894265347286,0.5502098750001778,1.405533999999534,0.14138266700001623,5.360404968261719,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
4.0,9,420260515,5000,3,3,25092,154924,0.00619696,0.3733453749999853,0.054568584000094233,0,0.0,15.0552,35.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0266,0.9217917993128636,0.8723828502159723,0.016811000000075182,0.2055056250000007,0.00022133400000257097,0.06840858400005345,0.27413995899996735,0.9999832100448884,0.6857661612290746,0.7020495020001363,3.0918839999994816,0.29287062499997774,27.074252128601074,786.72265625,786.72265625,0.0,0.009260999999924024,0.0794364589999077,0.09681249999994179,0.011719375000097898,0.008041041000069526,0.0001915830000598362,,,,,,,,,,,,,,,,,
4.0,9,420260515,5000,3,3,25092,154924,0.00619696,0.3733453749999853,0.054568584000094233,0,0.0,15.0552,35.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0564,0.8378934153021513,0.7669845344738342,0.01670004200002495,0.08710945800009995,0.00011300000005576294,0.07570733299996846,0.16293433300006654,1.0611160736263041,0.7905341484499311,0.5908437500002037,1.8915909999996074,0.18155279199993402,6.96635627746582,786.72265625,786.72265625,0.0,,,,,,,0.006248249999998734,0.08083658300006391,79962.0,55785.0,0.7,108080.0,,,,,,,,,,,
4.0,9,420260515,5000,3,3,25092,154924,0.00619696,0.3733453749999853,0.054568584000094233,0,0.0,15.0552,35.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.023,0.9321669765739313,0.8862854325029262,0.017082582999933038,0.20230500000002394,0.0002315000000407963,0.06686779199992543,0.26940875000002507,0.9999745109382457,0.6861531014557064,0.6973182510000697,2.9974089999996067,0.2883707089999916,20.934877395629883,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006077919999825099,163.0,16.0,44.0,0.0,0.0017764579999948182,0.0812164589999611,0.09788787499996943,0.01207366699998147,0.008495750000065527,0.000196791000007579
4.0,10,420260516,5000,3,3,25203,155602,0.00622408,0.38021616699995775,0.0557752500000106,0,0.0,15.1218,33.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0194,0.9426390256493861,0.9009572021370255,0.01722558299991306,0.052740707999987535,0.00012595799989867373,0.0694223329999204,0.12229595799999515,0.9999999999999986,0.6913628836772534,0.558280415999775,1.4103800000002593,0.14172500000006494,5.3836822509765625,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
4.0,10,420260516,5000,3,3,25203,155602,0.00622408,0.38021616699995775,0.0557752500000106,0,0.0,15.1218,33.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0296,0.9132055682053665,0.8610360756877663,0.01700012499998138,0.20792845800008308,0.00021745899994130014,0.06627095900000768,0.2744215410000379,0.999976785965052,0.6855551755197176,0.7104082930000004,2.9208449999996446,0.2932893749999721,27.082011222839355,786.72265625,786.72265625,0.0,0.009155333999956383,0.07950900000003003,0.09896183400007885,0.011970958000006249,0.008069291000083467,0.00022766699999010598,,,,,,,,,,,,,,,,,
4.0,10,420260516,5000,3,3,25203,155602,0.00622408,0.38021616699995775,0.0557752500000106,0,0.0,15.1218,33.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0548,0.8423792071425967,0.7728265866158953,0.01720620899993719,0.08710770800007595,0.00011649999999008287,0.07875654099996154,0.1659857090000969,1.0616910727546913,0.792346665599807,0.6019721659999959,1.9526319999995394,0.1850789169999416,7.002825736999512,786.72265625,786.72265625,0.0,,,,,,,0.006269916000064768,0.08081549999997151,80301.0,56115.0,0.7,108749.0,,,,,,,,,,,
4.0,10,420260516,5000,3,3,25203,155602,0.00622408,0.38021616699995775,0.0557752500000106,0,0.0,15.1218,33.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0246,0.927574146818123,0.8801193500084831,0.01705349999997452,0.20190416599996297,0.0002452919999313963,0.07027820799999063,0.2724322920000759,0.999979279167223,0.6861646389146455,0.7084190829998533,3.0541000000002896,0.2913718339999605,20.942636489868164,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006236670000134836,163.0,16.0,45.0,0.0,0.001806584000064504,0.08147279100001015,0.09669362500005718,0.012407082999970953,0.00859141700004784,0.00025491699989288463
8.0,1,820260507,5000,3,3,50294,304140,0.0121656,0.747679666999943,0.11380062499995347,0,0.0,30.1764,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0004,0.9987996400963602,0.9969347574663021,0.017436249999946085,0.05619020799997543,0.0001363750000109576,0.06084270800010927,0.11717650000002777,0.9999999999999996,0.6685923233120846,0.9786495829999922,1.3698519999998098,0.13770116700004564,10.483329772949219,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
8.0,1,820260507,5000,3,3,50294,304140,0.0121656,0.747679666999943,0.11380062499995347,0,0.0,30.1764,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0006,0.9982000001442592,0.9954023004462627,0.016927750000036212,0.28893749999997453,0.00022479200003999722,0.0594648750000033,0.34863204100008716,0.9999968477801133,0.6666499184224339,1.2101074589999143,3.8341129999998884,0.3685885419999977,28.781893730163574,786.72265625,786.72265625,0.0,0.009117790999994213,0.1646352499999466,0.08643125000003238,0.020768624999959684,0.007759875000033389,0.00018841700000393757,,,,,,,,,,,,,,,,,
8.0,1,820260507,5000,3,3,50294,304140,0.0121656,0.747679666999943,0.11380062499995347,0,0.0,30.1764,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.0056,0.9832670102498298,0.965766114900363,0.01721987500002342,0.07046670899990204,0.00010970800008180959,0.06306379099999049,0.13364470899989556,1.0592302720541764,0.7597732718454554,0.9951204999998708,1.624334999999519,0.15378999999995813,13.547542572021484,786.72265625,786.72265625,0.0,,,,,,,0.011397499999930005,0.05904816600002505,154570.0,108419.0,0.7,213336.0,,,,,,,,,,,
8.0,1,820260507,5000,3,3,50294,304140,0.0121656,0.747679666999943,0.11380062499995347,0,0.0,30.1764,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0008,0.9976001806968461,0.9938697876144393,0.017119459000014103,0.2728839580000795,0.00022579200003747246,0.05325604199992995,0.3263705830000845,0.9999970812307383,0.6671162155085293,1.1878460839999434,3.6410410000007687,0.34636666699998386,22.642518997192383,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006130840000651006,163.0,19.0,48.0,0.0,0.0035841669999854275,0.15621691600006216,0.08362950000002911,0.01977879200001098,0.008810457999970822,0.00020108400008211902
8.0,2,820260508,5000,3,3,50466,305182,0.01220728,0.7624559590000217,0.11793033300000388,0,0.0,30.2796,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0006,0.998200360504504,0.9956546720083383,0.017443791999994573,0.059322041999962494,0.00014708300000165764,0.05749491599999601,0.11697170900004039,1.0,0.6708546498039863,0.9973503329999858,1.3797389999999723,0.1377103329999727,10.51910400390625,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
8.0,2,820260508,5000,3,3,50466,305182,0.01220728,0.7624559590000217,0.11793033300000388,0,0.0,30.2796,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0006,0.998200360504504,0.9956546720083383,0.017509874999973363,0.27616645800003425,0.00035458399997878587,0.059500458000002254,0.33602745799998956,0.9999968864459252,0.6693423402540118,1.216407792000041,3.73600499999975,0.3565827500000296,28.793818473815918,786.72265625,786.72265625,0.0,0.009098083000026236,0.15112616700002945,0.08518491600000289,0.019930166999984067,0.010558416999970177,0.0002146250000123473,,,,,,,,,,,,,,,,,
8.0,2,820260508,5000,3,3,50466,305182,0.01220728,0.7624559590000217,0.11793033300000388,0,0.0,30.2796,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.004,0.9880320566560425,0.9740392861770549,0.017041500000004817,0.06991770799993446,0.00010862499993891106,0.06369737499994699,0.133728417000043,1.0573067747548637,0.7580324771376367,1.014109999999846,1.6319129999992583,0.15363283400006367,13.583593368530273,786.72265625,786.72265625,0.0,,,,,,,0.011780916000020625,0.05811391699990054,155091.0,108640.0,0.7,213789.0,,,,,,,,,,,
8.0,2,820260508,5000,3,3,50466,305182,0.01220728,0.7624559590000217,0.11793033300000388,0,0.0,30.2796,51.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0004,0.9988000000961729,0.9969348669751001,0.01687812499994834,0.26169195800002854,0.0003745829999388661,0.061092750000057094,0.3231662910000068,0.9999964339544665,0.669315987220848,1.20354558300005,3.537023999999292,0.34298195799999576,22.654443740844727,786.72265625,786.72265625,0.0,,,,,,,,,,,,,0.0006087500000830914,163.0,11.0,44.0,0.0,0.003609125000025415,0.14437879100000828,0.08374424999999519,0.02096712499997011,0.00807720899990727,0.00023062500008563802
8.0,3,820260509,5000,3,3,50262,304000,0.01216,0.7572924580000517,0.11309241700007533,0,0.0,30.1572,52.0,50311.728588800004,10.062345717760001,30.187037153280002,0.11097779555911182,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.0006,0.998201080360216,0.9956548913712101,0.01722745799997938,0.05661308300000201,0.00012712499994904647,0.056093125000074906,0.1128401670000585,0.9999999999999996,0.6684994066650763,0.983218208000153,1.3453169999993406,0.1335820419999436,10.478523254394531,786.72265625,786.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
