alpha_n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
0.2,15,CountSketch,0.030683000000010452,0.015343166000008068,0.19093200000000365,,,,,,,,,0.030683000000010452,0.033002209000017046,0.0,0.23695816600002217,,,,,,,,,,0.00011066599998343918,0.0023667499999930897,0.0023667499999930897,0.0026649579999968864,0.001833834000024126,0.0008964170000069771,0.0011727090000022145,0.00021354200001155732,2.1957999990718235e-05,0.02135462500001495,,,,,,,
0.2,15,SIGN Bidirectional,0.04946158399999945,0.015343166000008068,0.17982354100001885,,,,,,,,,0.04946158399999945,0.04944925099997022,1.2333000029229879e-05,0.24462829100002637,,,,,,,,,,,,,,,,,,,,0.00019045799999162227,0.010373249999986456,0.004657166999976425,0.0009682499999996708,0.00026204200000279343,3.5249999996267434e-05,0.03296283400001698
0.2,16,Random Projection,0.02913245799999231,0.015306374999994432,0.18922104199998557,0.0001867079999726684,0.003500000000002501,0.0016590829999927337,0.0008362909999846124,0.0009152500000197961,0.00018387500000471846,2.033299998061011e-05,0.02181995800000891,0.02913245799999231,0.02912149799996655,1.0960000025761474e-05,0.23365987499997232,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,16,Random Sampling,0.0722782089999896,0.015306374999994432,0.20863591700000939,,,,,,,,,0.0722782089999896,0.07226954099996874,8.668000020861655e-06,0.2962205009999934,0.006069749999994656,0.009233082999998032,0.022844832999993514,0.0006678329999942889,0.002842499999985648,0.0306115420000026,,,,,,,,,,,,,,,,,,,,
0.2,16,Non-random,0.49228779199998485,0.015306374999994432,0.2217712499999891,,,,,,,,,0.49228779199998485,0.49228291700001137,4.8749999734809535e-06,0.7293654169999684,,,,,,,0.4671599170000036,0.02472408299999529,0.00039891700001248864,,,,,,,,,,,,,,,,,
0.2,16,CountSketch,0.03272104100000206,0.015306374999994432,0.1765375420000055,,,,,,,,,0.03272104100000206,0.03551970900002743,0.0,0.22456495800000198,,,,,,,,,,8.31670000138729e-05,0.0028309580000041024,0.0028309580000041024,0.0027325420000181566,0.0014449999999897045,0.0008837919999962196,0.0010412919999964743,0.00017320799997833092,2.2542000010616903e-05,0.023476250000015852,,,,,,,
0.2,16,SIGN Bidirectional,0.04193583299999659,0.015306374999994432,0.19268333399998028,,,,,,,,,0.04193583299999659,0.04192379299999516,1.2040000001434237e-05,0.2499255419999713,,,,,,,,,,,,,,,,,,,,0.00018416699998624608,0.01108500000000845,0.005193292000001293,0.001119665999993913,0.00033379200002059406,3.51669999929527e-05,0.02397270899999171
0.2,17,Random Projection,0.029116291999997657,0.014927625000012767,0.1847521249999886,0.0001860409999778767,0.0034319999999752326,0.002047000000004573,0.0008581249999792817,0.0009050419999994119,0.0002000000000066393,3.47090000047956e-05,0.021441667000004827,0.029116291999997657,0.029104583999952638,1.1708000045018707e-05,0.22879604199999903,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,17,Random Sampling,0.07203358300000673,0.014927625000012767,0.2166895000000011,,,,,,,,,0.07203358300000673,0.07202454000000102,9.043000005704016e-06,0.3036507080000206,0.00523179099999993,0.009292917000010448,0.02570845799999688,0.0006742080000208261,0.002893415999977833,0.028223749999995107,,,,,,,,,,,,,,,,,,,,
0.2,17,Non-random,0.46847329199999876,0.014927625000012767,0.23939741699999217,,,,,,,,,0.46847329199999876,0.46846725099996434,6.041000034429089e-06,0.7227983340000037,,,,,,,0.44191279199998235,0.026057624999992868,0.0004968339999891214,,,,,,,,,,,,,,,,,
0.2,17,CountSketch,0.031504999999981464,0.014927625000012767,0.181020167000014,,,,,,,,,0.031504999999981464,0.03401979099999153,0.0,0.22745279200000823,,,,,,,,,,8.670799999777046e-05,0.002555000000000973,0.002555000000000973,0.003091417000007368,0.0020422910000092998,0.0012467089999859127,0.001133374999994885,0.00029662500000426917,2.2916000006034665e-05,0.020989749999984042,,,,,,,
0.2,17,SIGN Bidirectional,0.03654420899999877,0.014927625000012767,0.17537687499998356,,,,,,,,,0.03654420899999877,0.03653520800000365,9.000999995123493e-06,0.2268487089999951,,,,,,,,,,,,,,,,,,,,0.00018816700000456876,0.009621124999995345,0.004979125000005524,0.0010098749999940537,0.00028195800001640237,2.0124999991821824e-05,0.020434832999995933
0.2,18,Random Projection,0.02648516700000414,0.014759250000025759,0.17747029099999168,0.0001803749999851334,0.003550041000011106,0.002172000000001617,0.0008665830000040842,0.0009722920000001523,0.0002741670000148133,1.958299998250368e-05,0.01844220899999982,0.02648516700000414,0.02647724999999923,7.917000004908914e-06,0.21871470800002157,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,18,Random Sampling,0.06783591699999647,0.014759250000025759,0.2083369169999969,,,,,,,,,0.06783591699999647,0.06782991699995478,6.000000041694875e-06,0.29093208400001913,0.005223791999981131,0.009131333999988556,0.023077749999998787,0.0006191249999858428,0.0027907909999953517,0.026987125000005108,,,,,,,,,,,,,,,,,,,,
0.2,18,Non-random,0.45218479199999706,0.014759250000025759,0.231386791999995,,,,,,,,,0.45218479199999706,0.4521814569999947,3.335000002380184e-06,0.6983308340000178,,,,,,,0.42590712500000905,0.025879540999994788,0.0003947909999908461,,,,,,,,,,,,,,,,,
0.2,18,CountSketch,0.035270874999980606,0.014759250000025759,0.21756554200001688,,,,,,,,,0.035270874999980606,0.03815783299998543,0.0,0.26759566700002324,,,,,,,,,,0.00011787500000082218,0.0029404999999940173,0.0029404999999940173,0.003236249999986285,0.0015581250000025193,0.0012802079999971738,0.0010712080000132573,0.00022370899998236382,3.6250000022164386e-05,0.02475320799999281,,,,,,,
0.2,18,SIGN Bidirectional,0.039942999999993845,0.014759250000025759,0.1755319170000007,,,,,,,,,0.039942999999993845,0.0399333340000112,9.66599998264428e-06,0.2302341670000203,,,,,,,,,,,,,,,,,,,,0.00020004200001721983,0.008375999999998385,0.004461916999986215,0.0010253749999833417,0.00016062500000657565,3.2583000006525253e-05,0.025676792000012938
0.2,19,Random Projection,0.026367249999992737,0.014759416999993391,0.17434575000001473,0.0001864580000017213,0.0033582920000014838,0.0017533330000105707,0.0009208749999913834,0.0011069999999904212,0.00028891600001657025,1.899999998045132e-05,0.01872695899999144,0.026367249999992737,0.02636083299998404,6.41700000869605e-06,0.21547241700000086,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,19,Random Sampling,0.07112504199997716,0.014759416999993391,0.20916866700000014,,,,,,,,,0.07112504199997716,0.07111770699998488,7.334999992281155e-06,0.2950531259999707,0.005213707999985218,0.009160624999992706,0.023954541000023255,0.0006217080000112674,0.0028349579999940033,0.029332166999978426,,,,,,,,,,,,,,,,,,,,
0.2,19,Non-random,0.46589208299999996,0.014759416999993391,0.23848370800001817,,,,,,,,,0.46589208299999996,0.46588808300001006,3.999999989900971e-06,0.7191352080000115,,,,,,,0.44197604100000376,0.02354379199999812,0.00036825000000817454,,,,,,,,,,,,,,,,,
0.2,19,CountSketch,0.03435604099999523,0.014759416999993391,0.20095920800000044,,,,,,,,,0.03435604099999523,0.03728000000012344,0.0,0.25007466599998907,,,,,,,,,,0.00011816600002134692,0.0029777920000242375,0.0029777920000242375,0.003245416000027035,0.0014047910000272168,0.000818291999991061,0.0009320000000059281,0.00019991700000332457,3.58340000161661e-05,0.024569999999982883,,,,,,,
0.2,19,SIGN Bidirectional,0.04329420799999184,0.014759416999993391,0.204691916999991,,,,,,,,,0.04329420799999184,0.043278790999977446,1.5417000014394944e-05,0.26274554199997624,,,,,,,,,,,,,,,,,,,,0.00027762499999539614,0.010171708000001445,0.00525566700000013,0.0009877919999894402,0.0002315829999872676,2.1333000006507064e-05,0.02633308299999726
0.2,20,Random Projection,0.029061166999980514,0.0153429160000087,0.19090616599999066,0.00018316699998877084,0.0034568339999907494,0.0016582499999913125,0.0008143330000223159,0.0009726250000028358,0.000290542000016103,3.741699998727199e-05,0.021635209000010036,0.029061166999980514,0.029048377000009395,1.278999997111896e-05,0.23531024899997988,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,20,Random Sampling,0.07336662500000557,0.0153429160000087,0.21908725000000118,,,,,,,,,0.07336662500000557,0.07335641500000634,1.0209999999233332e-05,0.30779679100001545,0.005297541000004458,0.00928583300000696,0.02622204099998271,0.0007230830000253263,0.0027527499999848715,0.02907516700000201,,,,,,,,,,,,,,,,,,,,
0.2,20,Non-random,0.45331600000000094,0.0153429160000087,0.23244512500002656,,,,,,,,,0.45331600000000094,0.4533117510000011,4.248999999845182e-06,0.7011040410000362,,,,,,,0.42928391699999224,0.023656875000000355,0.00037095900000849724,,,,,,,,,,,,,,,,,
0.2,20,CountSketch,0.03380237499999339,0.0153429160000087,0.22428608300000974,,,,,,,,,0.03380237499999339,0.03659916599994517,0.0,0.27343137400001183,,,,,,,,,,7.983300000091731e-05,0.0028351249999900574,0.0028351249999900574,0.003067332999989958,0.0016703329999927519,0.0009010830000022452,0.0009697920000064641,0.00019595899999558242,3.533299999958217e-05,0.024009249999977555,,,,,,,
0.2,20,SIGN Bidirectional,0.0376981250000199,0.0153429160000087,0.2138755419999825,,,,,,,,,0.0376981250000199,0.03769012600002952,7.998999990377342e-06,0.2669165830000111,,,,,,,,,,,,,,,,,,,,0.00018662499999777538,0.008214209000016126,0.0044790000000034524,0.0007954999999810752,0.00011062500001912667,2.008399999908761e-05,0.02388408300001288
