method,rep,r,ell,k,q,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,eigen_decomposition_wall_sec,dataset,alpha,tau_label,tau_value,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
Gaussian RP,2,10,28,18,1,0.014600999988033436,0.3646930000104476,0.379293999998481,0.11595010903144445,0.2824668608278974,0.30743729023277916,0.0020881999953417107,0.004380500002298504,0.005419099994469434,0.0016401000029873103,0.0002542000001994893,0.00033039999834727496,0.014112499993643723,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,10,28,18,1,0.026741099994978867,0.396360700004152,0.4231017999991309,0.13182615902562414,0.29416388749002603,0.3254857833469138,,,,,,,0.026267000037478283,lastfm-asia,0.0,0,0.0,0.0005699000030290335,0.005011300003388897,0.01078010001219809,0.007082399999490008,0.0021262000082060695,0.00030100000731181353,0.0003961000038543716,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,3,10,28,18,1,0.014026999997440726,0.28819649999786634,0.30222349999530707,0.10701186575245848,0.2683667179310283,0.3057289122665383,0.0022492999996757135,0.0039124000031733885,0.005427100011729635,0.0013866000081179664,0.00025099999038502574,0.00033340000663883984,0.01355980001972057,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,10,28,18,1,0.026893700007349253,0.3977829999930691,0.42467670000041835,0.11150313595330287,0.2746216504507635,0.2737890435887978,,,,,,,0.026487899987841956,lastfm-asia,0.0,0,0.0,0.0005940999981248751,0.005179399988264777,0.012691399999312125,0.005702900001779199,0.001686499992501922,0.0002663000050233677,0.000367300002835691,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,4,10,28,18,1,0.015190499994787388,0.33792829999583773,0.3531187999906251,0.14331451491185881,0.30605262940796785,0.3310586965569433,0.002263299989863299,0.003938999987440184,0.006025900001986884,0.0017454000044381246,0.0002997000119648874,0.00035110001044813544,0.014624400006141514,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,10,28,18,1,0.02054699999280274,0.34922830000869,0.3697753000014927,0.11521447695540422,0.2740675108525,0.3092734592298244,,,,,,,0.02015219999884721,lastfm-asia,0.0,0,0.0,0.0005072000058135018,0.004313600002205931,0.008215699999709614,0.005306200007908046,0.001227799992193468,0.0002497999957995489,0.0003318999952170998,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,5,10,28,18,1,0.01583519999985583,0.2982977999927243,0.31413299999258015,0.11981143069312053,0.28099717776701844,0.33151300232534164,0.0021071000082883984,0.004938900005072355,0.006036499995389022,0.0016848000086611137,0.00027099999715574086,0.0003637999907368794,0.01540210000530351,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,10,28,18,1,0.020614799999748357,0.36176509999495465,0.382379899994703,0.11728350967933256,0.27523712155843777,0.3020847513209634,,,,,,,0.02011290000518784,lastfm-asia,0.0,0,0.0,0.00048010000318754464,0.004036600003018975,0.007753500001854263,0.005622800003038719,0.0016277999966405332,0.00028900000324938446,0.00030309999419841915,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,6,10,28,18,1,0.012612099992111325,0.303283500004909,0.3158955999970203,0.12932255985161167,0.2930219144402468,0.3302394070974126,0.0019738999981200323,0.003583400000934489,0.004733699999633245,0.0014881999959470704,0.000261799999861978,0.00026279999292455614,0.012303799987421371,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,10,28,18,1,0.017810699995607138,0.3144233000057284,0.3322340000013355,0.12414461673019843,0.2776865341847481,0.28135329829453437,,,,,,,0.01754990001791157,lastfm-asia,0.0,0,0.0,0.0005044999998062849,0.0038797000015620142,0.0071887000085553154,0.00428259999898728,0.001196700002765283,0.00023610000789631158,0.0002615999983390793,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,7,10,28,18,1,0.01273869999567978,0.35023830000136513,0.3629769999970449,0.12127940802493566,0.2793583278152765,0.3429575103639875,0.0020501999970292673,0.0037758999969810247,0.004679999998188578,0.0014445999986492097,0.00022200000239536166,0.0002663999912329018,0.012439099984476343,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,10,28,18,1,0.0177347999997437,0.36207389998889994,0.37980869998864364,0.10688390102217582,0.27441711437766403,0.2851810965469107,,,,,,,0.017401100005372427,lastfm-asia,0.0,0,0.0,0.00035600000410340726,0.003337300004204735,0.006397000004653819,0.004933800009894185,0.001778499994543381,0.00026529999740887433,0.00033319999056402594,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,8,10,28,18,1,0.013331900001503527,0.3483961000019917,0.36172800000349525,0.12367711655997272,0.2806208866968737,0.30625425715252247,0.0018965999915963039,0.0038816000014776364,0.004996400006348267,0.0016961999936029315,0.0002564000023994595,0.00028419999580364674,0.013011399991228245,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,10,28,18,1,0.021524800002225675,0.38226810000196565,0.4037929000041913,0.12737088995285287,0.2836003347384307,0.3296825968244772,,,,,,,0.02119870000751689,lastfm-asia,0.0,0,0.0,0.0004992999893147498,0.005084700009319931,0.008087900001555681,0.004940200000419281,0.001992899997276254,0.00026960000104736537,0.00032410000858362764,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,9,10,28,18,1,0.013172399994800799,0.33858589999726973,0.35175829999207053,0.12647194889089586,0.2898932426175463,0.33346629432803615,0.002028300004894845,0.003607399994507432,0.004980300000170246,0.0016235000075539574,0.0002733000001171604,0.0002783000090857968,0.012791100016329437,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,10,28,18,1,0.020468699993216433,0.40608960000099614,0.4265582999942126,0.12028520825761992,0.27597413872294607,0.3285018301636433,,,,,,,0.020206999994115904,lastfm-asia,0.0,0,0.0,0.000491900005727075,0.004124199986108579,0.007855800009565428,0.005093300002044998,0.001968299999134615,0.00026590000197757035,0.00040759998955763876,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,10,10,28,18,1,0.014544000005116686,0.30773369999951683,0.3222777000046335,0.13246022858292875,0.2904220766913163,0.33871393006959427,0.00221800000872463,0.004085799999302253,0.00547530000039842,0.0015435999957844615,0.0004027999966638163,0.00040049999370239675,0.014125999994575977,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,10,28,18,1,0.019550099998014048,0.326768600003561,0.34631870000157505,0.10163656879773725,0.2532880904039475,0.29754468951873153,,,,,,,0.019260100016254,lastfm-asia,0.0,0,0.0,0.0004896000027656555,0.0039021999982651323,0.0073487000045133755,0.004959299985785037,0.0019362000020919368,0.00033200001053046435,0.0002921000123023987,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,1,20,38,18,1,0.021496300003491342,0.2608583999972325,0.2823547000007238,0.18223550202259564,0.35471061836318246,0.3497520198023917,0.002906599998823367,0.006430000008549541,0.008599900000263005,0.0022404000046662986,0.0004150999884586781,0.00043709999590646476,0.021029099996667355,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,1,20,38,18,1,0.02407400000083726,0.30640249999123625,0.3304764999920735,0.15114393234543286,0.32390464886533216,0.3390899203773295,,,,,,,0.02368859997659456,lastfm-asia,0.0,0,0.0,0.00035909999860450625,0.0035383999929763377,0.009950699997716583,0.007219199993414804,0.0020022999960929155,0.0003358999965712428,0.00028300000121816993,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,2,20,38,18,1,0.016883899996173568,0.3299484000017401,0.34683229999791365,0.15758492314037523,0.3254175131440553,0.34671220174541606,0.002471500003593974,0.0049223999958485365,0.007013499998720363,0.0015218000044114888,0.00032190000638365746,0.0002440999960526824,0.0164952000050107,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,20,38,18,1,0.025787200007471256,0.3125304999994114,0.33831770000688266,0.15232934241216467,0.3162705557351286,0.3466388554100699,,,,,,,0.025325500013423152,lastfm-asia,0.0,0,0.0,0.00048120001156348735,0.004518700006883591,0.010483399993972853,0.007231499999761581,0.0020695999992312863,0.00028449999808799475,0.00025660000392235816,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,3,20,38,18,1,0.019770900005823933,0.35841649999201763,0.37818739999784157,0.14485353270161078,0.3152239529853161,0.32669159736588915,0.002750099985860288,0.004932499999995343,0.008396999997785315,0.002237799999420531,0.0005846999993082136,0.000374099996406585,0.019276199978776276,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,20,38,18,1,0.026506800000788644,0.36112669999420177,0.3876334999949904,0.14934599431829804,0.2962832909225199,0.27428763970137227,,,,,,,0.026043699981528334,lastfm-asia,0.0,0,0.0,0.0004714999959105626,0.00435960000322666,0.011088799990830012,0.007996399988769554,0.0015325999993365258,0.00027879999834112823,0.00031600000511389226,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,4,20,38,18,1,0.02571469999384135,0.33243969999602996,0.3581543999898713,0.15649820519807264,0.3120688687071153,0.34245524922329007,0.0030429999897023663,0.007956000001286156,0.010754500006441958,0.0023560999979963526,0.00039539999852422625,0.00048380000225733966,0.0249887999962084,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,20,38,18,1,0.028602799997315742,0.3165261999965878,0.34512899999390356,0.1514262548643124,0.318583753539919,0.35319005952927573,,,,,,,0.028097299989894964,lastfm-asia,0.0,0,0.0,0.0004803000047104433,0.004602000000886619,0.01215290000254754,0.0082237000024179,0.0019177999929524958,0.00032199999259319156,0.0003985999937867746,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,5,20,38,18,1,0.020571300003211945,0.3413801999995485,0.36195150000276044,0.14669729256847347,0.31040341101550917,0.33677226295930884,0.0028848999936599284,0.00547530000039842,0.008598000000347383,0.0021459999989019707,0.00038080000376794487,0.0003251000016462058,0.019810099998721853,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,20,38,18,1,0.031415100005688146,0.3147988999990048,0.34621400000469293,0.160692448793088,0.32550572457963983,0.3470692358387149,,,,,,,0.030886699983966537,lastfm-asia,0.0,0,0.0,0.0005016000068280846,0.004865099996095523,0.014390600001206622,0.008212699991418049,0.0016795999981695786,0.00035319999733474106,0.0008838999929139391,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,6,20,38,18,1,0.021193299995502457,0.2998619999998482,0.32105529999535065,0.16639397428310315,0.3276537397740062,0.32577513906574845,0.0029420999926514924,0.006263399991439655,0.008513799999491312,0.002245199997560121,0.0003150999982608482,0.00031990000570658594,0.020599499985110015,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,20,38,18,1,0.027108700000098906,0.29592990000674035,0.32303860000683926,0.15246845481172838,0.32867201184987316,0.31636163854983995,,,,,,,0.026606199971865863,lastfm-asia,0.0,0,0.0,0.0004731999943032861,0.004372800001874566,0.01178309999522753,0.007760299995425157,0.0016418000013800338,0.00028909998945891857,0.00028589999419637024,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,7,20,38,18,1,0.019350800008396618,0.3807959999976447,0.4001468000060413,0.15094560538450844,0.3229327917348655,0.32974496868350794,0.0027249999984633178,0.0053413999994518235,0.00772510000388138,0.002102799990097992,0.00047679999261163175,0.0004275999963283539,0.0187986999808345,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,20,38,18,1,0.029017699998803437,0.5047140000096988,0.5337317000085022,0.15768627076285513,0.31754201690467465,0.32822151376867814,,,,,,,0.02861129998927936,lastfm-asia,0.0,0,0.0,0.000592800002777949,0.004716399998869747,0.011987300007604063,0.008008199991309084,0.0025634999910835177,0.00037549999251496047,0.000367600005120039,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,8,20,38,18,1,0.07091190000937786,0.8184493000007933,0.8893612000101712,0.16545070239211188,0.3327823872031897,0.3582565964281301,0.004089800000656396,0.015604800006258301,0.029679200000828132,0.018154799996409565,0.0006404000014299527,0.0023514999920735136,0.07052049999765586,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,20,38,18,1,0.06019580000429414,0.48371440000482835,0.5439102000091225,0.15056743096359618,0.2960110210014678,0.2706725270054744,,,,,,,0.05950080002367031,lastfm-asia,0.0,0,0.0,0.0009493000106886029,0.006070600007660687,0.01566119999915827,0.02946150000207126,0.0031875999993644655,0.0017450000013923272,0.0024256000033346936,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,9,20,38,18,1,0.019103300001006573,0.3444050999969477,0.36350839999795426,0.16197708404165675,0.321716167206434,0.3522840133254762,0.00270170001022052,0.00580860000627581,0.007504599998355843,0.001909500002511777,0.00029229999927338213,0.00030279999191407114,0.018519500008551404,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,20,38,18,1,0.033174700001836754,0.31546099999104626,0.348635699992883,0.13229075268153243,0.2938372440740144,0.2978081134275934,,,,,,,0.032207900017965585,lastfm-asia,0.0,0,0.0,0.000890600000275299,0.0053124000114621595,0.014041600006748922,0.008956599995144643,0.0023012999881757423,0.0003544000064721331,0.0003510000096866861,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,10,20,38,18,1,0.01796539999486413,0.2716609999915818,0.2896263999864459,0.18524586135037802,0.3493503192215184,0.34297151180909147,0.0024886999890441075,0.004232200008118525,0.00784199999179691,0.002228800003649667,0.0003324999997857958,0.0003338999958941713,0.017458099988289177,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,20,38,18,1,0.03137479998986237,0.3012697000085609,0.33264449999842327,0.1349599610738099,0.3035137486475317,0.33922398336976567,,,,,,,0.03081670000392478,lastfm-asia,0.0,0,0.0,0.00047030000132508576,0.005560899997362867,0.013270199997350574,0.008788799998001195,0.0020898000075249,0.00030640000477433205,0.0003302999975858256,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,1,40,58,18,1,0.02861359999224078,0.23423610000463668,0.26284969999687746,0.193589262717833,0.35043225712499915,0.3560174329352783,0.0038779999886173755,0.00691759999608621,0.013158999994629994,0.0024514999968232587,0.0006747000006726012,0.0006060000014258549,0.027686799978255294,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,1,40,58,18,1,0.037390699988463894,0.2890215000079479,0.3264121999964118,0.18479235468244248,0.35007487839494134,0.364945721069333,,,,,,,0.03654419996018987,lastfm-asia,0.0,0,0.0,0.00036139998701401055,0.004285500006517395,0.01596209999115672,0.011916199990082532,0.0029934999911347404,0.0007145999989006668,0.0003108999953838065,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,2,40,58,18,1,0.027394600008847192,0.23694320001231972,0.2643378000211669,0.20578753482969436,0.363800517854398,0.3283266145371398,0.0039662000053795055,0.006002600013744086,0.01320770000165794,0.0024138999870046973,0.0006886000046506524,0.0003794999938691035,0.026658500006305985,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,40,58,18,1,0.03964020000421442,0.2495781000034185,0.28921830000763293,0.1885063103172703,0.35818270378633643,0.36418793545114325,,,,,,,0.039029200037475675,lastfm-asia,0.0,0,0.0,0.0004675000091083348,0.004991400011931546,0.01727720000781119,0.012193100003059953,0.0031144000095082447,0.0006514999986393377,0.00033409999741706997,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,3,40,58,18,1,0.02840600001218263,0.3485119999968447,0.3769180000090273,0.18968139738373277,0.3485058392416512,0.3629154485045058,0.004054299992276356,0.006290699995588511,0.01320700001087971,0.0031928999960655347,0.0006598000036319718,0.00032619999547023326,0.027730899993912317,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,40,58,18,1,0.04778329998953268,0.30589960000361316,0.35368289999314584,0.17654679456344222,0.33054319151383393,0.3115412943400304,,,,,,,0.04702350001025479,lastfm-asia,0.0,0,0.0,0.0004955000040354207,0.0055228999990504235,0.021587499999441206,0.015506299998378381,0.0028448000084608793,0.0006519000016851351,0.00041459999920334667,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,4,40,58,18,1,0.04345620000094641,0.2934584000031464,0.3369146000040928,0.20888378045600925,0.364651004654075,0.35869559839159487,0.004799499991349876,0.013797499996144325,0.019025500005227514,0.0036592999967979267,0.0006474999972851947,0.00042660000326577574,0.04235589999007061,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,40,58,18,1,0.05356749999918975,0.3075883999990765,0.36115589999826625,0.16989202330582845,0.3248920533242304,0.3286037659220158,,,,,,,0.05265569999755826,lastfm-asia,0.0,0,0.0,0.00047879999328870326,0.00610420000157319,0.02485560000059195,0.016354799998225644,0.003606800004490651,0.0007872999995015562,0.0004681999998865649,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,5,40,58,18,1,0.03334480000194162,0.27097589999902993,0.30432070000097156,0.21922783279776442,0.3734944510554118,0.3572773599087945,0.004268100004992448,0.007960500006447546,0.015754399995785207,0.003435099992202595,0.0006889999931445345,0.00046880000445526093,0.03257589999702759,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,40,58,18,1,0.044131900009233505,0.25341990000742953,0.29755180001666304,0.1774163556187054,0.33890027498675374,0.3328812914147739,,,,,,,0.04331259998434689,lastfm-asia,0.0,0,0.0,0.00034649998997338116,0.004282900001271628,0.020334000000730157,0.01368699999875389,0.003499999991618097,0.0007053000008454546,0.0004569000011542812,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,6,40,58,18,1,0.03082390000054147,0.2588402999972459,0.28966419999778736,0.18925209942218083,0.35395398298319813,0.35844426426493187,0.003968799996073358,0.008086999994702637,0.014304900003480725,0.0026954999921144918,0.000599599996348843,0.0004054000019095838,0.03006119998462964,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,40,58,18,1,0.04646919999504462,0.28385930000513326,0.3303285000001779,0.17676081251100295,0.3449430432422921,0.35800651554569235,,,,,,,0.04568040001322515,lastfm-asia,0.0,0,0.0,0.0003488000074867159,0.004743799989228137,0.02152530000603292,0.014613599996664561,0.003349800012074411,0.0006780999974580482,0.00042100000428035855,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,7,40,58,18,1,0.029211300003225915,0.2574358999991091,0.286647200002335,0.2099193711201894,0.3766749138120405,0.36443755094249686,0.004169699997873977,0.007504199995310046,0.013159900001483038,0.002595300000393763,0.0007427999953506514,0.00035849999403581023,0.028530399984447286,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,40,58,18,1,0.03754140000091866,0.24890910000249278,0.28645050000341143,0.20037098608044493,0.3592911821758202,0.3488513449548553,,,,,,,0.036994199981563725,lastfm-asia,0.0,0,0.0,0.0004799999878741801,0.004647900001145899,0.015999199997168034,0.011839400001917966,0.0031860000017331913,0.0005496999947354198,0.0002919999969890341,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,8,40,58,18,1,0.024481899992679246,0.27349469999899156,0.2979765999916708,0.19544254800660607,0.3586614964117616,0.350882477100881,0.0035762000043177977,0.004588400013744831,0.012200700002722442,0.00262690000818111,0.0007252000068547204,0.0003214999887859449,0.024038900024606846,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,40,58,18,1,0.03819570000632666,0.2660446999943815,0.3042404000007082,0.1904086401732211,0.35694032918498464,0.34585456348200766,,,,,,,0.03776430002471898,lastfm-asia,0.0,0,0.0,0.00047920001088641584,0.004825399999390356,0.016341900001862086,0.011835600002086721,0.0034358999982941896,0.0005791000003227964,0.00026720001187641174,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,9,40,58,18,1,0.02853290000348352,0.25490240000362974,0.28343530000711326,0.18821342089144646,0.35684498274462884,0.33290294466816406,0.0041114999912679195,0.006576399988261983,0.013078899995889515,0.0031500999903073534,0.0006444000027840957,0.00035539999953471124,0.027916699968045577,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,40,58,18,1,0.037603299992042594,0.2694147000001976,0.3070179999922402,0.1674196275141484,0.3352196059402493,0.31562277120290533,,,,,,,0.037055499968118966,lastfm-asia,0.0,0,0.0,0.0004675999953178689,0.004684200001065619,0.016200499987462536,0.011752299993531778,0.0030683999939356,0.0006150999979581684,0.0002673999988473952,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
Gaussian RP,10,40,58,18,1,0.026704899995820597,0.24139540000760462,0.2681003000034252,0.19519492620578427,0.35692500957839823,0.35153173559993184,0.00398999999742955,0.00595900000189431,0.012452700000721961,0.002996399998664856,0.0005665000062435865,0.00027370000316295773,0.02623830000811722,lastfm-asia,0.0,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,40,58,18,1,0.03468569999677129,0.2793250000104308,0.3140107000072021,0.17916575281197836,0.3432780760022589,0.34583348791801555,,,,,,,0.03412919999391306,lastfm-asia,0.0,0,0.0,0.00033290000283159316,0.0036339999933261424,0.014617799999541603,0.011820400002761744,0.002834900005836971,0.0005871999892406166,0.0003020000003743917,8.0,4.0,10.0,"[1,2):n=1754,ell=4;[2,4):n=1979,ell=6;[4,8):n=1786,ell=9;[8,16):n=1265,ell=10;[16,32):n=576,ell=10;[32,64):n=212,ell=9;[64,128):n=46,ell=6;[128,256):n=6,ell=4"
