K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
10,1,21260507,5000,3,8.0,28699,176520,0.0070608,0.49883970899998076,0.09169458299999178,0,0.0,17.2194,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8766,0.0009621871299808071,0.005442458887908605,0.02029466700000171,0.6282437499999958,0.0001853330000187725,0.8849702079999986,1.5134047500000065,1.0639132375129292,0.7181737730557286,2.1039335829999857,15.279903999999988,1.536124832999974,7.919615745544434,573.33203125,573.33203125,0.0,,,,,,,0.0071484579999889775,0.6210710829999755,90760.0,63428.0,0.7,123327.0,,,,,,,,,,,
10,1,21260507,5000,3,8.0,28699,176520,0.0070608,0.49883970899998076,0.09169458299999178,0,0.0,17.2194,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8714,0.0014358460923624885,0.006183554120427115,0.01786754199997631,0.22614124999998353,0.00028575000001751505,0.7790505419999931,1.00548279100002,0.9999870153560574,0.5516557157450345,1.5960118339999667,10.077549999999974,1.026052333999985,22.018678665161133,573.33203125,573.44921875,0.1171875,,,,,,,,,,,,,0.0006669999999928677,170.0,16.0,47.0,0.0,0.0021730409999918265,0.10502650000000813,0.09396591700001977,0.013910957999996754,0.00994483400000945,0.0003976669999872229
10,2,21260508,5000,3,8.0,28456,175166,0.00700664,0.48683104099998786,0.06566812499997354,0,0.0,17.0736,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.872,0.0010285329176557415,0.005506082025463353,0.017970999999988635,0.5396124579999935,0.0001787919999856058,0.8538729160000003,1.393670874999998,0.9999999999999993,0.5692574326349329,1.9461633319999407,13.618939999999839,1.4138867080000068,6.05535888671875,573.44921875,573.46875,0.01953125,,,,,,,,,,,,,,,,,,,,,,,
10,2,21260508,5000,3,8.0,28456,175166,0.00700664,0.48683104099998786,0.06566812499997354,0,0.0,17.0736,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8786,0.00035331972743279173,0.004151842631011492,0.017969249999993053,0.2156215000000259,0.0004687089999890759,0.6927612499999896,0.9088588330000107,0.999986706956404,0.5526874197351277,1.461350624999966,9.07924099999991,0.9289252079999812,28.409586906433105,573.46875,573.46875,0.0,0.009828624999983049,0.08455804199999761,0.09690512500000636,0.013217708000013317,0.01048637499999927,0.0005550410000125794,,,,,,,,,,,,,,,,,
10,2,21260508,5000,3,8.0,28456,175166,0.00700664,0.48683104099998786,0.06566812499997354,0,0.0,17.0736,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.877,0.0004486272334815736,0.004351943325326761,0.02011612499998705,0.8318893329999923,0.0001799169999969763,0.8072330419999787,1.639308457999988,1.059561322430536,0.7162719421847124,2.1918014579999294,15.881795999999895,1.6614688750000255,7.872564315795898,573.46875,573.48828125,0.01953125,,,,,,,0.006924624999982143,0.8249424170000168,90083.0,63104.0,0.7,122753.0,,,,,,,,,,,
10,2,21260508,5000,3,8.0,28456,175166,0.00700664,0.48683104099998786,0.06566812499997354,0,0.0,17.0736,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8812,0.00034769573822410644,0.0042453517354773705,0.018877709000008736,0.20899491599999465,0.00029362499998342173,0.8084630829999924,1.0177572499999883,0.999982803778123,0.5523795423147551,1.5702507899999318,10.536769999999933,1.038693708000011,22.003183364868164,573.48828125,573.48828125,0.0,,,,,,,,,,,,,0.00062766600001396,170.0,13.0,43.0,0.0,0.002014542000011943,0.08345337500000483,0.09869362499998147,0.013627834000004668,0.010123749999991105,0.0003936249999867414
10,3,21260509,5000,3,8.0,28645,176308,0.00705232,0.491974416000005,0.06460679099998856,0,0.0,17.187,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8742,0.0014384332424226787,0.006376503535525986,0.01787420799999495,0.5700222920000044,0.00019400000002178786,0.7806936249999978,1.350917250000009,1.0000000000000004,0.5684070922609085,1.9074911240000176,13.432640999999876,1.3710642919999998,6.094566345214844,573.48828125,573.51171875,0.0234375,,,,,,,,,,,,,,,,,,,,,,,
10,3,21260509,5000,3,8.0,28645,176308,0.00705232,0.491974416000005,0.06460679099998856,0,0.0,17.187,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8744,0.0009350723690556945,0.00531410305581977,0.021478709000007257,0.22246416699999827,0.00028304199997819524,0.7939857079999797,1.0167385000000024,0.9999883498711631,0.5519250282652559,1.5733141239999497,10.50696599999992,1.0402384590000224,28.422656059265137,573.51171875,573.515625,0.00390625,0.00990458300000796,0.08640283299999396,0.10271512500000313,0.01358179199999654,0.009404541999998628,0.000406916000002866,,,,,,,,,,,,,,,,,
10,3,21260509,5000,3,8.0,28645,176308,0.00705232,0.491974416000005,0.06460679099998856,0,0.0,17.187,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8768,0.001012086454943136,0.005519690689343145,0.018016250000016498,0.7582231250000007,0.00018020800001750104,0.7579332919999899,1.5163414159999888,1.0642981102526494,0.7166328926556372,2.0729178320000017,15.09131699999989,1.5373521669999946,7.935293197631836,573.515625,573.515625,0.0,,,,,,,0.008218583000001445,0.7499767500000019,90654.0,63697.0,0.7,123906.0,,,,,,,,,,,
10,3,21260509,5000,3,8.0,28645,176308,0.00705232,0.491974416000005,0.06460679099998856,0,0.0,17.187,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.879,0.000829381678052293,0.005245373558269419,0.017502042000018037,0.20020491699997933,0.00044179200000371566,0.7157231250000109,0.916376750000012,0.9999856370781685,0.5514535386616981,1.4729510409999875,9.495079000000032,0.9359114169999998,22.016252517700195,573.515625,573.515625,0.0,,,,,,,,,,,,,0.0006180409999956282,170.0,13.0,47.0,0.0,0.00200516699999298,0.07339295899998888,0.10018783300000678,0.013025459000004957,0.010519625000000588,0.0003846670000200447
10,4,21260510,5000,3,8.0,28366,174612,0.00698448,0.48970645899999,0.06695979200000579,0,0.0,17.0196,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8754,0.0008959042909367734,0.005265370822630878,0.017765249999996513,0.5705034169999976,0.00018591699998182776,0.752452667,1.3231492090000074,1.0000000000000004,0.5700048272200015,1.8798082519999753,13.314447999999857,1.3433977920000189,6.036338806152344,573.515625,573.515625,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,4,21260510,5000,3,8.0,28366,174612,0.00698448,0.48970645899999,0.06695979200000579,0,0.0,17.0196,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8696,0.003279776900858759,0.009720138213634186,0.01761058299999263,0.23555404199998975,0.0004481670000018312,0.8349632910000082,1.0709745409999982,0.9999871399306892,0.5528857382158165,1.6276317509999956,9.98693900000012,1.0905872080000165,28.403246879577637,573.515625,573.59375,0.078125,0.009906749999998965,0.10357645899998147,0.09862779200000205,0.013003290999989758,0.009987917000017887,0.0003875410000091506,,,,,,,,,,,,,,,,,
10,4,21260510,5000,3,8.0,28366,174612,0.00698448,0.48970645899999,0.06695979200000579,0,0.0,17.0196,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8796,0.0008202468853938567,0.005200263998380072,0.017628875000013977,0.6714878329999863,0.0001814999999965039,0.7975097500000174,1.469184250000012,1.0599851822673252,0.7181726722990012,2.025845333999996,15.300527999999986,1.4888648339999975,7.830130577087402,573.59375,573.59375,0.0,,,,,,,0.006954250000006823,0.6645091659999878,89806.0,62670.0,0.7,121833.0,,,,,,,,,,,
10,4,21260510,5000,3,8.0,28366,174612,0.00698448,0.48970645899999,0.06695979200000579,0,0.0,17.0196,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8736,0.0013520858412704945,0.006202480929739707,0.01812624999999457,0.19746083300000805,0.00029979199999274897,0.8518080409999982,1.049574583000009,0.9999864093326055,0.5526246404777924,1.6062349169999948,11.118220000000065,1.0702552500000024,21.996843338012695,573.59375,573.59375,0.0,,,,,,,,,,,,,0.0010412499999858937,170.0,12.0,49.0,0.0,0.0023908330000210753,0.0727903339999898,0.098273708999983,0.012852041000002146,0.009663791999997784,0.0003889170000093145
10,5,21260511,5000,3,8.0,28994,178290,0.0071316,0.4812005829999748,0.06410383299999012,0,0.0,17.3964,39.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.873,0.001136069081348589,0.0056638553446414245,0.017626082999981918,0.5945715409999934,0.0001799169999969763,0.817089832999983,1.411847707999982,0.9999999999999993,0.5671052656474719,1.9571457069999383,14.504163999999946,1.4316793749999874,6.1626129150390625,573.59375,573.69140625,0.09765625,,,,,,,,,,,,,,,,,,,,,,,
10,5,21260511,5000,3,8.0,28994,178290,0.0071316,0.4812005829999748,0.06410383299999012,0,0.0,17.3964,39.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.876,0.0014511201424135423,0.006266326322606893,0.01778012500000159,0.2253822080000134,0.00044950000000199,0.7981167500000197,1.023954625000016,0.9999889355654016,0.5501044096601795,1.569252874,10.804076000000123,1.0437525829999856,28.445338249206543,573.69140625,573.69140625,0.0,0.009849750000000768,0.08862841699999535,0.10115095799997675,0.014351000000004888,0.010905374999993,0.00043225000001712033,,,,,,,,,,,,,,,,,
10,5,21260511,5000,3,8.0,28994,178290,0.0071316,0.4812005829999748,0.06410383299999012,0,0.0,17.3964,39.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8784,0.0009191598275660002,0.005375707103805951,0.017824333000021397,0.6334646250000162,0.00017870900001071277,0.689706875000013,1.3233552080000095,1.0640188155343715,0.7164905407011374,1.868654625000005,13.840168999999833,1.3432032919999983,8.013039588928223,573.69140625,573.69140625,0.0,,,,,,,0.007111417000004394,0.6263298329999998,91645.0,64261.0,0.7,125024.0,,,,,,,,,,,
10,5,21260511,5000,3,8.0,28994,178290,0.0071316,0.4812005829999748,0.06410383299999012,0,0.0,17.3964,39.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8764,0.0014070864207227163,0.006267755805596891,0.018014749999991864,0.19897787499999708,0.0004585420000182694,0.7688645000000065,0.9683067080000001,0.9999861864166049,0.5499762276106694,1.5136053329999868,10.11212999999998,0.9883531249999749,22.0389347076416,573.69140625,573.6953125,0.00390625,,,,,,,,,,,,,0.0005999159999987569,170.0,14.0,42.0,0.0,0.002041665999996667,0.0749329580000051,0.09759516699998017,0.01323429199999282,0.010025625000025684,0.0004689170000062859
10,6,21260512,5000,3,8.0,28863,177560,0.0071024,0.4966340420000108,0.06599637499999744,0,0.0,17.3178,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8724,0.0017166874222544872,0.0069211342404316804,0.017764458000016248,0.6333400830000073,0.0001830829999960315,0.8783687079999822,1.5118988750000142,0.9999999999999997,0.5673364595171505,2.074522290999994,15.214776999999913,1.5322470000000123,6.137550354003906,573.6953125,573.6953125,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,6,21260512,5000,3,8.0,28863,177560,0.0071024,0.4966340420000108,0.06599637499999744,0,0.0,17.3178,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8718,0.001356206636648815,0.006136794009544274,0.017999500000001944,0.21638008400000786,0.0002777910000020256,0.8631822500000226,1.0798453749999908,0.9999866609865675,0.551068483565129,1.6424705420000407,11.2221219999999,1.0999292080000203,28.436984062194824,573.6953125,573.71875,0.0234375,0.009854790999980878,0.08731241699999259,0.09559091700000977,0.013331458999999768,0.0098687919999918,0.00038137500001766966,,,,,,,,,,,,,,,,,
10,6,21260512,5000,3,8.0,28863,177560,0.0071024,0.4966340420000108,0.06599637499999744,0,0.0,17.3178,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8784,0.0007549896959708614,0.005046357155269973,0.017657832999987022,0.8456158330000108,0.00018133399998987443,0.8617808330000116,1.707582957999989,1.0589292036847697,0.7149517788320878,2.2702084170000205,17.62697800000001,1.7272665000000131,7.971437454223633,573.71875,573.71875,0.0,,,,,,,0.007199249999985113,0.8383906249999882,91280.0,63855.0,0.7,124247.0,,,,,,,,,,,
10,6,21260512,5000,3,8.0,28863,177560,0.0071024,0.4966340420000108,0.06599637499999744,0,0.0,17.3178,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8732,0.0008969796529232551,0.005270846016937711,0.01786799999999289,0.20752066700001137,0.00028533299999367046,0.7928850410000052,1.0006961249999904,0.9999875275220589,0.5508520206250305,1.5633214580000185,10.100934999999936,1.0206248329999994,22.030580520629883,573.71875,573.71875,0.0,,,,,,,,,,,,,0.0006219169999894802,170.0,16.0,42.0,0.0,0.0021167910000201573,0.08081991599999583,0.10048141699999746,0.013163958000006915,0.00988091700000382,0.00038570799998183247
10,7,21260513,5000,3,8.0,28808,177196,0.00708784,0.4970123330000149,0.06450287499998808,0,0.0,17.2848,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8782,0.0008585116335672738,0.005158674073522144,0.01804574999999886,0.5668852499999844,0.00017950000000155342,0.8452537500000119,1.412324582999986,0.9999999999999986,0.5682873112606416,1.9738337080000008,13.820440999999846,1.432671708000015,6.125053405761719,573.71875,573.71875,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,7,21260513,5000,3,8.0,28808,177196,0.00708784,0.4970123330000149,0.06450287499998808,0,0.0,17.2848,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8748,0.0010976715600238011,0.005736857617129853,0.017578541999995423,0.2185047920000045,0.00030083300001138014,0.8746315840000136,1.093442333000013,0.9999875676732386,0.5506676000939249,1.6549524170000325,11.316771000000017,1.1131060419999983,28.43281841278076,573.71875,573.71875,0.0,0.00989058400000431,0.08556304199998976,0.09963304100000414,0.013329166999994868,0.009611542000016016,0.0004229999999836309,,,,,,,,,,,,,,,,,
10,7,21260513,5000,3,8.0,28808,177196,0.00708784,0.4970123330000149,0.06450287499998808,0,0.0,17.2848,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8806,0.0003788799434315898,0.004344407682549095,0.018058458000012934,0.7473707919999981,0.00023704199998064723,0.9321315839999897,1.6797461669999905,1.0607616679321081,0.7152266398989706,2.2412546259999715,16.181370000000015,1.6998887919999959,7.954790115356445,573.71875,573.73828125,0.01953125,,,,,,,0.007010959000012917,0.7403164589999847,91098.0,63725.0,0.7,123969.0,,,,,,,,,,,
10,7,21260513,5000,3,8.0,28808,177196,0.00708784,0.4970123330000149,0.06450287499998808,0,0.0,17.2848,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8726,0.0013332456136216945,0.006156022074887563,0.017896332999981723,0.200092374999997,0.0004301669999904334,0.8156422919999784,1.0161716249999984,0.999988046171189,0.5517051959736018,1.5776800419999688,10.735644999999977,1.0362361249999879,22.02641487121582,573.73828125,573.73828125,0.0,,,,,,,,,,,,,0.0006931249999979627,170.0,18.0,45.0,0.0,0.0020356249999906595,0.07726033299999813,0.09763620800001149,0.013193374999985963,0.008817415999999412,0.00038208399999462017
10,8,21260514,5000,3,8.0,29022,178510,0.0071404,0.4845812079999803,0.06365270899999587,0,0.0,17.4132,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.87,0.0016383940988947418,0.006688730563243882,0.01769737499998314,0.683519375000003,0.0002153339999892978,0.7697281250000003,1.4534697500000107,0.9999999999999997,0.5669181700654777,2.001696750999969,14.637145000000146,1.4734207500000025,6.170166015625,573.73828125,573.73828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,8,21260514,5000,3,8.0,29022,178510,0.0071404,0.4845812079999803,0.06365270899999587,0,0.0,17.4132,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8658,0.003058670558422913,0.009476468597872233,0.01898287500000606,0.213145916000002,0.0002919589999805794,0.8646616249999965,1.0781058750000057,0.9999870838917302,0.550171357952795,1.6263334169999553,11.276399000000083,1.0991788340000141,28.447855949401855,573.73828125,573.73828125,0.0,0.009924957999999151,0.0829705419999982,0.0972432920000017,0.01322862499998223,0.009183874999990849,0.0005369999999800257,,,,,,,,,,,,,,,,,
10,8,21260514,5000,3,8.0,29022,178510,0.0071404,0.4845812079999803,0.06365270899999587,0,0.0,17.4132,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8752,0.0005902975760979101,0.004629628259737394,0.017627125000018395,0.5824822090000055,0.00017758399999934227,0.7053852500000062,1.2880500410000195,1.0622023399089366,0.716541990264357,1.8362789599999871,13.345540000000028,1.3077050419999807,8.00959300994873,573.73828125,573.73828125,0.0,,,,,,,0.007068583000005901,0.575391207999985,91755.0,64157.0,0.7,124797.0,,,,,,,,,,,
10,8,21260514,5000,3,8.0,29022,178510,0.0071404,0.4845812079999803,0.06365270899999587,0,0.0,17.4132,33.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8784,0.0008414105023349912,0.005217284922699704,0.01774449999999206,0.2066315829999894,0.00031129199999213597,0.7128342910000072,0.91978229099999,0.9999833509697625,0.5496577483831269,1.4680110829999649,9.80978499999992,0.9396054169999957,22.041452407836914,573.73828125,573.73828125,0.0,,,,,,,,,,,,,0.0006259170000078029,170.0,15.0,47.0,0.0,0.0020328330000154438,0.08087216700002386,0.09999658300000647,0.013181542000012314,0.009464874999991935,0.0004021660000148586
10,9,21260515,5000,3,8.0,28775,177014,0.00708056,0.48011716700000306,0.0650158329999897,0,0.0,17.265,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8796,0.0006983804089190591,0.004964593786015482,0.017579915999988316,0.566984208000008,0.00017975000000092223,0.884647125000015,1.4518179169999996,0.9999999999999997,0.5680175932435428,1.9969440830000167,14.96797800000013,1.471614790999979,6.118804931640625,573.73828125,573.73828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,9,21260515,5000,3,8.0,28775,177014,0.00708056,0.48011716700000306,0.0650158329999897,0,0.0,17.265,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8802,0.0004386615226673095,0.004518104446359997,0.017773375000018632,0.231828084,0.0004344999999830179,0.769012124999989,1.0012809170000025,0.9999882525756845,0.5512992991406506,1.5464077089999648,10.481102999999848,1.021828209000006,28.43073558807373,573.73828125,573.73828125,0.0,0.009809875000001966,0.09809441699999866,0.10119925000000762,0.01332862499998555,0.008955708000002005,0.0003809580000222468,,,,,,,,,,,,,,,,,
10,9,21260515,5000,3,8.0,28775,177014,0.00708056,0.48011716700000306,0.0650158329999897,0,0.0,17.265,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.877,0.00034083726148468593,0.004153907528674906,0.019251791000016283,0.5860631250000097,0.00017904099999555,0.6878460000000075,1.274093416999989,1.0616677808257542,0.7167878063008862,1.8192211660000055,13.357716999999866,1.2953540000000032,7.937536239624023,573.73828125,573.73828125,0.0,,,,,,,0.0069843329999912385,0.5790549580000004,91007.0,63544.0,0.7,123566.0,,,,,,,,,,,
10,9,21260515,5000,3,8.0,28775,177014,0.00708056,0.48011716700000306,0.0650158329999897,0,0.0,17.265,36.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8762,0.0013725443731172496,0.006307405001504124,0.01786258299998167,0.20368274999998448,0.0002774590000171884,0.8231295829999965,1.0270947500000034,0.9999872741461479,0.5514223136146978,1.572222791999991,10.883922999999868,1.047006500000009,22.02433204650879,573.73828125,573.73828125,0.0,,,,,,,,,,,,,0.0006331669999894984,170.0,17.0,43.0,0.0,0.0020369160000086595,0.08025104200001465,0.09891512499999067,0.012837041000011595,0.008592582999995102,0.00036737499999617285
10,10,21260516,5000,3,8.0,28554,175652,0.00702608,0.47431016699999873,0.06336525000000393,0,0.0,17.1324,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8676,0.002407019078769178,0.008283976707735992,0.01732579099999043,0.48391633299999626,0.00018066600000565813,0.7530302080000126,1.2371339999999975,0.9999999999999999,0.5689477373843413,1.7748026240000172,12.881403999999975,1.256621666000001,6.072044372558594,573.73828125,573.73828125,0.0,,,,,,,,,,,,,,,,,,,,,,,
10,10,21260516,5000,3,8.0,28554,175652,0.00702608,0.47431016699999873,0.06336525000000393,0,0.0,17.1324,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8778,0.0013283593580179708,0.006215335775782283,0.019337917000001426,0.21203645800000004,0.00028174999999919237,0.8211354160000042,1.033460041000012,0.9999831515679682,0.5519158775625576,1.571129041000006,10.971005000000105,1.0548776250000174,28.415148735046387,573.73828125,573.73828125,0.0,0.009844583000017337,0.08219966699999759,0.0960377499999936,0.013412417000012056,0.010103332999989334,0.00039508400001864175,,,,,,,,,,,,,,,,,
10,10,21260516,5000,3,8.0,28554,175652,0.00702608,0.47431016699999873,0.06336525000000393,0,0.0,17.1324,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8754,0.00050772680698378,0.004440321800715173,0.017886708999981238,0.617634124999995,0.00017625000000975888,0.7387733749999938,1.3565890840000066,1.0596216543486896,0.7158666353983894,1.8942591670000013,14.00743199999988,1.3766005840000162,7.878582954406738,573.73828125,573.73828125,0.0,,,,,,,0.006995082999992519,0.6106163339999853,90326.0,63072.0,0.7,122642.0,,,,,,,,,,,
10,10,21260516,5000,3,8.0,28554,175652,0.00702608,0.47431016699999873,0.06336525000000393,0,0.0,17.1324,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.878,0.0007041152692636199,0.0049326431062809125,0.01819691699998316,0.2210320420000187,0.00029520799998294933,0.9051040829999977,1.126436708,0.9999855421780913,0.5522260933053796,1.664106750000002,10.537843000000066,1.1466882080000005,22.008745193481445,573.73828125,573.73828125,0.0,,,,,,,,,,,,,0.0006060000000047694,170.0,15.0,47.0,0.0,0.002040708000009772,0.07807662500002266,0.11342370899998855,0.01662954100001457,0.009732583000015893,0.00046070799999142764
12,1,21460507,5000,3,8.0,28368,174592,0.00698368,0.49706004099999745,0.06521887499999934,0,0.0,17.0208,34.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.8956,0.0002447666583560372,0.005469879974393539,0.018092792000004465,0.7542320839999945,0.0001943329999960497,0.8532001670000113,1.6076329580000106,0.9999999999999992,0.5686017179561474,2.1699054999999987,16.429161000000022,1.6278863750000028,6.035652160644531,573.73828125,573.828125,0.08984375,,,,,,,,,,,,,,,,,,,,,,,
12,1,21460507,5000,3,8.0,28368,174592,0.00698368,0.49706004099999745,0.06521887499999934,0,0.0,17.0208,34.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8912,0.000674882732760526,0.006300386094326965,0.017895542000019304,0.21681083400000034,0.0003129590000128246,0.9312338750000038,1.1483624999999904,0.9999830526054181,0.5519434924615032,1.7106365840000137,11.792559999999867,1.1683147500000075,28.71863079071045,573.828125,586.953125,13.125,0.00993404199999759,0.08204845900002056,0.10059816699998692,0.012969624999982443,0.010755499999987705,0.000457874999995056,,,,,,,,,,,,,,,,,
12,1,21460507,5000,3,8.0,28368,174592,0.00698368,0.49706004099999745,0.06521887499999934,0,0.0,17.0208,34.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.8896,0.0010826415062215255,0.0073567064338716185,0.018099207999995315,0.8372739170000045,0.00035162500000751606,0.7382664999999804,1.5758985420000045,1.066210396484943,0.7181517510247626,2.1381709579999892,13.550279999999702,1.5961278750000076,7.863777160644531,586.953125,587.0,0.046875,,,,,,,0.007501375000003918,0.8297321670000031,89796.0,63157.0,0.7,122812.0,,,,,,,,,,,
